orchestrator_timestamp,launch_index,subprocess_returncode,stdout_json_parsed,command,stderr,orchestrator_error,run_id,timestamp_start,config_id,backend,repetition,is_warmup,seed,n_rows,n_cols,k,memory_measurement_method,memory_poll_interval_ms,t_write_s,t_read_s,t_total_s,size_data_bytes,size_sidecar_bytes,size_total_bytes,peak_rss_write_MB,peak_rss_read_MB,peak_ram_total_MB,fidelity_method,fidelity_pass,fidelity_detail,status,notes,artifact_kept,artifact_path,hostname,expected_dataset_fingerprint,manifest,exception_type,exception_message,traceback
2026-04-16T00:13:33.466495Z,87,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001216938121Z__C8__parquet__rep1,2026-04-16T00:12:16.938103Z,C8,parquet,1,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.3489459,2.6230489,12.9719948,802382166,79165,802461331,3409.46875,4556.457031,4556.457031,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:14:50.815237Z,88,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001334425023Z__C8__parquet__rep2,2026-04-16T00:13:34.425008Z,C8,parquet,2,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.4061615,2.6674061,13.0735676,802382166,79165,802461331,3404.09375,4557.050781,4557.050781,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:16:07.654142Z,89,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001451784711Z__C8__parquet__rep3,2026-04-16T00:14:51.784695Z,C8,parquet,3,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.3716312,2.6282363,12.9998675,802382166,79165,802461331,3443.15625,4556.753906,4556.753906,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:17:25.308192Z,90,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend parquet --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001608614664Z__C8__parquet__rep4,2026-04-16T00:16:08.614649Z,C8,parquet,4,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,10.4163542,2.6268902,13.0432444,802382166,79165,802461331,3441.386719,4556.679688,4556.679688,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:18:35.411237Z,91,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001726275043Z__C8__feather__warmup,2026-04-16T00:17:26.275027Z,C8,feather,0,True,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.248786,2.3008711,5.5496571,948509762,79187,948588949,3434.820312,4494.1875,4494.1875,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:19:44.167076Z,92,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001836380739Z__C8__feather__rep0,2026-04-16T00:18:36.380723Z,C8,feather,0,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.3268485,2.2710939,5.5979424,948509762,79183,948588945,3444.738281,4494.421875,4494.421875,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:20:53.784581Z,93,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T001945128907Z__C8__feather__rep1,2026-04-16T00:19:45.128868Z,C8,feather,1,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.2956857,2.3054199,5.6011056,948509762,79183,948588945,3405.246094,4494.941406,4494.941406,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:22:04.108973Z,94,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002054740958Z__C8__feather__rep2,2026-04-16T00:20:54.740941Z,C8,feather,2,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.3069908,2.2895012,5.596492,948509762,79183,948588945,3381.136719,4494.679688,4494.679688,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:23:13.751762Z,95,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002205057584Z__C8__feather__rep3,2026-04-16T00:22:05.057569Z,C8,feather,3,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.2517258,2.270615,5.5223408,948509762,79183,948588945,3393.988281,4494.582031,4494.582031,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:24:25.692719Z,96,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C8 --backend feather --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002314727151Z__C8__feather__rep4,2026-04-16T00:23:14.727135Z,C8,feather,4,False,20260415,1000000,256,10,psutil.Process().memory_info().rss polling,10,3.8286342,2.2611029,6.0897371,948509762,79183,948588945,3428.65625,4494.480469,4494.480469,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,ec28f3789f430afd7deb484708d1860087f170d718493955397593890553c914,,,,
2026-04-16T00:25:18.451808Z,97,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002426667224Z__C9__parquet__warmup,2026-04-16T00:24:26.667209Z,C9,parquet,0,True,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,7.0718554,1.7692972,8.8411526,498432856,1489902,499922758,2249.511719,3071.910156,3071.910156,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:26:12.134774Z,98,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002519403585Z__C9__parquet__rep0,2026-04-16T00:25:19.403569Z,C9,parquet,0,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,6.831827,1.8486971,8.6805241,498432856,1489898,499922754,2246.816406,3072.535156,3072.535156,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:27:06.322236Z,99,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002613137672Z__C9__parquet__rep1,2026-04-16T00:26:13.137656Z,C9,parquet,1,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,7.1148266,1.7892909,8.9041175,498432856,1489898,499922754,2219.402344,3071.78125,3071.78125,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:27:59.547360Z,100,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002707294163Z__C9__parquet__rep2,2026-04-16T00:27:07.294147Z,C9,parquet,2,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,7.0511044,1.778203,8.8293074,498432856,1489898,499922754,2231.324219,3073.179688,3073.179688,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:28:52.628565Z,101,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002800525494Z__C9__parquet__rep3,2026-04-16T00:28:00.525478Z,C9,parquet,3,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,6.9298206,1.8193786,8.7491992,498432856,1489898,499922754,2246.960938,3071.933594,3071.933594,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:29:45.728181Z,102,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend parquet --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002853587413Z__C9__parquet__rep4,2026-04-16T00:28:53.587397Z,C9,parquet,4,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,6.996428,1.7928282,8.7892562,498432856,1489898,499922754,2232.480469,3071.914062,3071.914062,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:30:33.314137Z,103,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 1 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T002946695162Z__C9__feather__warmup,2026-04-16T00:29:46.695145Z,C9,feather,0,True,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3039089,1.5659942,3.8699031,586997994,1489920,588487914,2197.820312,3019.375,3019.375,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:31:20.957968Z,104,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 0 --rep 0 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T003034273609Z__C9__feather__rep0,2026-04-16T00:30:34.273593Z,C9,feather,0,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3148442,1.5484171,3.8632613,586997994,1489916,588487910,2239.757812,3019.597656,3019.597656,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:32:07.543662Z,105,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 0 --rep 1 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T003121932881Z__C9__feather__rep1,2026-04-16T00:31:21.932865Z,C9,feather,1,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3131028,1.5163483,3.8294511,586997994,1489916,588487910,2195.941406,3018.878906,3018.878906,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:32:54.957983Z,106,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 0 --rep 2 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T003208502326Z__C9__feather__rep2,2026-04-16T00:32:08.502310Z,C9,feather,2,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3199316,1.5385774,3.858509,586997994,1489916,588487910,2220.429688,3019.339844,3019.339844,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:33:42.881363Z,107,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 0 --rep 3 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T003255921416Z__C9__feather__rep3,2026-04-16T00:32:55.921400Z,C9,feather,3,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3218831,1.5752063,3.8970894,586997994,1489916,588487910,2191.570312,3020.066406,3020.066406,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
2026-04-16T00:34:30.104701Z,108,0,True,C:\Users\sebam\miniconda3\envs\multisource-flows\python.exe C:\projects\pylondrina\experiments\persistence_formats\run_one.py --config C9 --backend feather --warmup 0 --rep 4 --seed 20260415 --artifacts-root C:\projects\pylondrina\data\experiments\persistence_formats\artifacts_tmp --keep-artifact 0 --memory-poll-interval-ms 10 --read-strict 0 --parquet-compression snappy --feather-compression lz4,,,20260416T003343842960Z__C9__feather__rep4,2026-04-16T00:33:43.842945Z,C9,feather,4,False,20260415,1000000,156,10000,psutil.Process().memory_info().rss polling,10,2.3337665,1.507243,3.8410095,586997994,1489916,588487910,2216.847656,3019.257812,3019.257812,column_fingerprint,True,"{""shape_match"": true, ""columns_order_match"": true, ""dtypes_match"": true, ""dataset_fingerprint_match"": true, ""n_mismatched_columns"": 0}",PASS,[],False,,DESKTOP-4EPK98V,803537920bb2ff3c8c03f67f7d1c27d5cb9d7fe60ed8603d0c5a9a8bbcca6be6,,,,
